,number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_lr,params_max_length,params_weight_decay,system_attrs_NSGAIISampler:generation,state
38,38,0.38392695784568787,0.28827541892390995,2026-02-21 10:58:59.864411,2026-02-21 11:12:49.171212,0 days 00:13:49.306801,32,0.00019147293823280667,256,0.06195347688890144,0,COMPLETE
39,39,0.6826327383518219,0.10054774389632944,2026-02-21 11:12:49.173228,2026-02-21 11:27:04.392078,0 days 00:14:15.218850,16,2.21356979497058e-05,512,0.0023412531700099937,0,COMPLETE
40,40,0.7931592583656311,0.0,2026-02-21 11:27:04.396436,2026-02-21 11:41:01.521067,0 days 00:13:57.124631,32,2.2791862028830234e-05,512,0.02922247830071493,0,COMPLETE
41,41,0.34982312039325114,0.32635820601937904,2026-02-21 11:41:01.523754,2026-02-21 11:51:49.120467,0 days 00:10:47.596713,8,5.9881224532412226e-05,512,0.08809130127321886,0,COMPLETE
42,42,0.6101638141431307,0.12844859757618673,2026-02-21 11:51:49.122503,2026-02-21 12:06:53.723912,0 days 00:15:04.601409,8,9.073832923686036e-06,256,0.08937446562321269,0,COMPLETE
43,43,0.8293015141236154,0.0,2026-02-21 12:06:53.726816,2026-02-21 12:21:57.164511,0 days 00:15:03.437695,8,2.888352978332157e-06,256,0.08400469731765484,0,COMPLETE
44,44,4.748074150085449,0.0009991578739574497,2026-02-21 12:21:57.166695,2026-02-21 12:35:56.782838,0 days 00:13:59.616143,32,1.490007527890651e-06,512,0.008492210986418492,0,COMPLETE
45,45,0.3490818738937378,0.33509429366777843,2026-02-21 12:35:56.786318,2026-02-21 12:45:46.603810,0 days 00:09:49.817492,8,0.0001954432961019725,256,0.0006701845783237515,0,COMPLETE
46,46,0.8448286056518555,0.0,2026-02-21 12:45:46.609113,2026-02-21 13:00:00.883724,0 days 00:14:14.274611,16,7.211811669109252e-06,512,0.09693148796141395,0,COMPLETE
47,47,0.7984709918498993,0.0,2026-02-21 13:00:00.886661,2026-02-21 13:14:13.693863,0 days 00:14:12.807202,16,1.4907104736367834e-05,512,0.002000024954705926,0,COMPLETE
48,48,0.4395288417213841,0.22613117436291677,2026-02-21 13:14:13.697672,2026-02-21 13:29:15.940104,0 days 00:15:02.242432,8,1.9965114219959702e-05,256,0.09269822945700214,0,COMPLETE
49,49,0.4949257403612137,0.19006401930831307,2026-02-21 13:29:15.942356,2026-02-21 13:43:31.641270,0 days 00:14:15.698914,16,2.946593560979048e-05,256,0.053785780189327205,0,COMPLETE
